LastName	FirstName	ID	Residence	DateofBirth
Bou-Khalil	Elisa	20142782	Amchit	4/6/1954
Chayban	Francesca	20115843	Chekka	5/12/1991
Bou-Khalil	Mohamad	20114623	Awkar	8/6/1965
Samarani	Dennis	20176872	Zouk Mikael	3/7/1952
Daher	Mohamad	20125163	Dbayeh	24/10/1962
Sfeir	Frederick	20129035	Awkar	8/8/1971
Issa	John	20118940	Chekka	3/10/1965
Elam	Yara	20161583	Selaata	25/7/1951
Rizk	Tonia	20153426	Naccache	10/9/1962
Daher	Joe	20143111	Byblos	28/4/1981
Ishak	Farah	20129195	Amchit	2/6/1991
Al Rassi	Francesca	20124289	Awkar	20/6/1949
Al Hallak	Lamia	20135629	Chekka	14/9/1982
Slaiby	Tony	20116685	Byblos	26/4/1976
El Teress	Gaelle	20172087	Jounieh	26/3/1960
Abou Younes	Rouba	20127638	Zouk Mikael	18/9/1948
Slaiby	Francesca	20167187	Jounieh	25/10/1985
Al Rassi	Tony	20159547	Dbayeh	16/8/1998
Charbel	Romy	20155295	Zouk Mikael	6/9/1990
Daher	Nour	20132779	Sahel Alma	17/9/1960
Chayban	Jad	20189356	Nahr Ibrahim	23/6/1975
Al Soueity	Nour	20144241	Jounieh	14/3/1987
Zarifeh	Ghady	20129676	Anfeh	28/1/1974
Zeina	Lea	20162690	Blat	20/8/1962
Faour	Jad	20144945	Dorms	11/4/1984
Al Hallak	Yara	20170080	Zouk Mikael	4/6/1968
Samarani	Peter	20168853	Anfeh	14/5/1989
Ishak	Romy	20171048	Amchit	16/6/1973
Medawar	Romy	20166141	Blat	28/12/1958
Doumiati	Lea	20176050	Anfeh	14/7/1978
Youssef	Serena	20114344	Zouk Mikael	1/9/1959
Abi Chahine	Jean	20147380	Blat	9/8/1995
Alkhuder	Rimane	20188360	Zouk Mikael	21/5/1996
Chayban	Nour	20136157	Batroun	17/2/1987
Anastasiou Bountoktzi	Farah	20155301	Batroun	3/4/1961
Issa	Joe	20112640	Nahr Ibrahim	26/2/1966
Rizk	Layla	20131402	Amchit	14/3/1999
Al Soueity	Yara	20129218	Batroun	24/4/1966
Abi Chahine	Yara	20149308	Dbayeh	28/4/1953
Samarani	Serena	20127356	Tripoli	28/9/1947
Slaiby	Leah	20178850	Chekka	12/11/1976
Assaf	Ramza	20186173	Tripoli	4/10/1945
Assaf	Yara	20117088	Dorms	4/9/1990
Chayban	Peter	20133231	Chekka	7/6/1953
El Haddad	Lamia	20178520	Sahel Alma	26/6/1957
Sfeir	Yasmine	20157260	Sahel Alma	4/4/2000
Slaiby	Nour	20156584	Blat	2/5/1968
El Mouzawak	Elisa	20177085	Anfeh	19/7/1972
Doumiati	Yasmine	20151463	Byblos	18/8/1969
Abou Younes	Yara	20185448	Zouk Mikael	11/3/1968
El-Alam	Yara	20143177	Chekka	15/10/1993
Abi Chahine	Romy	20170133	Zouk Mosbeh	14/1/1952
Elam	Layla	20127846	Dorms	31/8/1970
Elam	Louis	20151411	Chekka	25/10/1997
Faour	Layla	20113110	Amchit	17/12/1979
El Haddad	Maria	20139895	Batroun	10/5/1955
Anastasiou Bountoktzi	Dennis	20112855	Nahr Ibrahim	31/7/1954
Rizk	Rimane	20164853	Nahr Ibrahim	8/2/1985
Slaiby	Joseph	20145963	Tripoli	17/9/1987
Faour	Yara	20140592	Awkar	27/8/1984
Charbel	Yara	20129161	Naccache	30/9/1958
Doumiati	Ahed	20138227	Zouk Mosbeh	11/9/1956
Al Hallak	Yara	20121294	Adma	2/9/1945
Frem	Lamia	20137104	Zouk Mikael	18/8/1961
Alkhuder	Gaelle	20152843	Anfeh	30/8/1976
Al Soueity	Ghady	20138566	Dbayeh	27/11/1999
El Teress	Lea	20138013	Sahel Alma	17/5/1950
El Teress	Nour	20118410	Dbayeh	20/11/1989
Matta	Yasmina	20150360	Sahel Alma	10/2/1953
Chayban	Romy	20110865	Sahel Alma	8/7/1983
Medawar	Yasmina	20128819	Naccache	11/12/1992
Frem	Serena	20115945	Awkar	5/2/1992
Haroun	Frederick	20152509	Anfeh	6/6/1953
Hachem	Youmna	20111380	Dorms	29/5/1993
Frem	Ryan	20133048	Nahr Ibrahim	25/8/1986
Matta	Joe	20121564	Blat	7/6/1963
Frem	Jean	20146852	Dorms	28/1/1998
Chayban	Lea	20168312	Naccache	15/4/1992
Haroun	Romy	20171013	Amchit	23/10/1968
Abou Younes	Francesca	20155522	Tripoli	4/11/1995
Chayban	Leah	20112412	Selaata	31/6/1997
Hachem	Marianne	20144408	Tripoli	3/9/1960
Abi Younes	Maria	20147992	Byblos	16/3/1973
Abi Chahine	Tony	20112484	Nahr Ibrahim	13/7/1994
Yaacoub	Serena	20110422	Blat	24/2/1997
Chayban	Serena	20113376	Zouk Mosbeh	1/6/1979
Anastasiou Bountoktzi	Maria	20187548	Selaata	29/6/1978
Abi Akl	Louis	20180605	Byblos	5/8/1999
Assaf	Yara	20158537	Naccache	19/1/1963
El Mouzawak	Ryan	20132949	Blat	21/10/1954
Rizk	Frederick	20158598	Dorms	16/11/1968
El Mouzawak	Yasmina	20186920	Jounieh	19/3/1956
Kmeid	Romy	20110628	Jounieh	22/1/1989
Youssef	Marilyne	20138963	Chekka	27/8/1968
El Haddad	Rouba	20171065	Adma	21/8/1973
Abi Younes	Peter	20123652	Amchit	28/7/1989
Abi Akl	Rouba	20156085	Tripoli	10/12/1947
Frem	Tonia	20147113	Anfeh	20/3/1995
Chayban	Ryan	20158534	Dorms	22/8/1994
Abou Younes	Jean	20117860	Dorms	24/11/1999
Slaiby	Rimane	20181450	Naccache	31/7/1998
Yaacoub	Marianne	20143502	Batroun	24/9/1945
Samarani	Layla	20168750	Blat	23/9/1962
El Haddad	Yasmina	20182829	Chekka	18/5/1958
Elam	Yasmina	20130233	Batroun	16/12/1977
Anastasiou Bountoktzi	Mohamad	20112620	Zouk Mosbeh	22/9/1994
Ghamrawi	Frederick	20123729	Anfeh	14/8/1995
Abi Younes	Yara	20188778	Jounieh	12/11/1964
Rizk	Yara	20188768	Dbayeh	13/11/1982
Zeina	Elisa	20147998	Adma	6/1/1998
Matta	Youmna	20160306	Jounieh	7/8/1969
Elam	Layla	20117425	Batroun	4/4/1975
Zeina	Tony	20179856	Selaata	29/2/1949
Al Soueity	Ryan	20176412	Anfeh	20/6/1972
Samarani	Joe	20182271	Awkar	11/8/1997
Alkadri	Yasmine	20118657	Awkar	5/10/1966
Hachem	Youmna	20131144	Anfeh	4/8/1950
Assaf	Yasmina	20113764	Dorms	17/12/1954
Medawar	Yasmine	20156868	Blat	23/9/1952
Samarani	John	20152940	Byblos	2/9/1959
Abi Chahine	Tony	20176097	Jounieh	20/9/1957
Youssef	Frederick	20165387	Awkar	12/10/1997
Elam	Frederick	20182853	Awkar	22/5/1967
Abi Younes	Lea	20148954	Zouk Mikael	6/3/1960
Frem	Elisa	20154072	Dbayeh	30/1/1982
Chayban	Tonia	20165303	Dorms	2/8/1955
Alkadri	Jean	20182287	Dorms	30/2/1980
Abou Younes	Joe	20119511	Zouk Mosbeh	12/6/1986
Haroun	Jean	20152412	Anfeh	25/4/1998
Kmeid	Tonia	20169090	Zouk Mikael	24/10/1985
Doumiati	Marilyne	20169217	Nahr Ibrahim	9/10/1983
Zeina	Tony	20161435	Dbayeh	4/8/1980
Anastasiou Bountoktzi	Peter	20154568	Sahel Alma	21/9/1952
Youssef	Yara	20177859	Jounieh	25/12/1957
Matta	Yasmine	20186792	Amchit	20/11/1978
Slaiby	Frederick	20130253	Anfeh	11/9/1975
Rizk	John	20116199	Chekka	9/11/1991
Slaiby	Louis	20147045	Selaata	6/1/1963
Elam	Rimane	20116639	Amchit	1/8/1954
Bou-Khalil	Alexandro	20148737	Batroun	14/11/1964
Medawar	Jad	20123823	Selaata	29/3/1978
Zarifeh	Ramza	20128529	Zouk Mosbeh	2/8/1955
Youssef	Yasmine	20174031	Zouk Mosbeh	19/3/1973
Matta	Farah	20159569	Anfeh	13/4/1972
Daher	Dennis	20171426	Adma	4/5/1997
Abi Younes	Marilyne	20119251	Tripoli	20/5/1962
Abi Akl	Jean	20145420	Nahr Ibrahim	11/8/1964
El Haddad	Farah	20183842	Dbayeh	21/9/1945
Kmeid	Francesca	20149662	Chekka	17/2/1982
Sfeir	Tonia	20119356	Naccache	8/9/1948
Chayban	Yara	20111053	Tripoli	13/4/1981
Slaiby	Yara	20122834	Nahr Ibrahim	9/9/1975
Al Rassi	Farah	20178332	Dorms	18/12/1977
Al Rassi	Christopher	20150957	Zouk Mosbeh	30/5/1964
Matta	Ryan	20140174	Dorms	28/12/1987
Ghamrawi	Frederick	20146296	Anfeh	14/6/1975
Chayban	Frederick	20174401	Jounieh	28/10/1949
Frem	Tonia	20181202	Jounieh	31/4/1988
Haroun	Yasmine	20141339	Byblos	12/8/1967
Haroun	Maria	20186492	Anfeh	8/7/1951
Anastasiou Bountoktzi	Youmna	20166521	Sahel Alma	16/4/1977
Zeina	John	20173742	Chekka	13/10/1957
Kmeid	Joe	20111865	Anfeh	23/10/1971
Bou-Khalil	Mohamad	20173284	Batroun	3/10/1968
Kmeid	Joe	20124079	Dorms	24/4/1980
Elam	Rimane	20188949	Awkar	8/9/1983
Charbel	Gaelle	20166681	Jounieh	7/12/1997
El-Alam	John	20113237	Blat	18/2/1997
Assaf	Yara	20166093	Zouk Mosbeh	18/2/1966
Anastasiou Bountoktzi	Louis	20141721	Anfeh	28/2/1959
Yaacoub	Ahed	20111185	Chekka	31/12/1973
Abi Akl	John	20153583	Zouk Mosbeh	19/6/1946
Elam	Lea	20160686	Nahr Ibrahim	11/3/1974
Medawar	Rimane	20178346	Zouk Mikael	2/6/1952
Hachem	Lea	20142338	Tripoli	19/2/1997
Issa	Serena	20134421	Tripoli	25/4/1999
Slaiby	Nour	20178785	Adma	9/6/1962
Elam	Mohamad	20132565	Chekka	26/6/1975
Al Hallak	Christopher	20142553	Dorms	15/12/1993
Alkadri	Lea	20128782	Sahel Alma	27/7/1992
El Teress	Tony	20174198	Anfeh	15/12/1979
El Teress	Leah	20136695	Batroun	14/9/1999
Anastasiou Bountoktzi	Ghady	20177121	Zouk Mosbeh	6/4/1965
Frem	Maria	20179172	Amchit	30/12/1997
El Mouzawak	Maria	20178754	Sahel Alma	14/6/1997
Daher	Sarah	20117671	Anfeh	8/2/1974
Assaf	Peter	20149345	Amchit	11/2/1983
El-Alam	Ryan	20127799	Byblos	15/6/1975
Abou Younes	Ghady	20127433	Byblos	5/9/1982
Abi Akl	Rouba	20156309	Dorms	22/2/1995
Alkadri	Marianne	20128593	Blat	10/10/1966
Alkhuder	Rimane	20153923	Selaata	16/11/1946
Issa	Francesca	20123135	Jounieh	4/1/1988
Faour	Sarah	20136404	Zouk Mosbeh	6/4/1950
Doumiati	Marianne	20164634	Dbayeh	24/8/1951
Youssef	Dennis	20130389	Tripoli	6/4/1964
Alkhuder	Romy	20127952	Selaata	31/11/1947
Abi Akl	Dennis	20119844	Zouk Mosbeh	7/5/1976
El Mouzawak	Dennis	20157856	Sahel Alma	19/3/1945
Faour	Tony	20148924	Zouk Mikael	14/12/1992
Chayban	Romy	20125129	Awkar	9/8/1985
Abou Younes	Jad	20157224	Selaata	3/7/1972
Frem	Frederick	20135361	Batroun	21/4/1979
Medawar	Lamia	20111490	Naccache	27/9/1953
Issa	Joe	20146307	Naccache	20/5/1988
Slaiby	Tonia	20142987	Zouk Mosbeh	15/5/1968
Abi Younes	Yara	20180802	Adma	21/8/1951
Faour	Romy	20113700	Byblos	8/5/1971
Ishak	Ramza	20184317	Zouk Mosbeh	18/11/1987
Sfeir	Romy	20142051	Dbayeh	5/4/1946
Issa	Lea	20189146	Zouk Mikael	2/11/1963
Doumiati	Louis	20144558	Zouk Mikael	13/11/1948
Rizk	Mohamad	20146487	Dbayeh	26/2/1990
Assaf	Peter	20160236	Sahel Alma	9/3/1966
Al Soueity	Louis	20175935	Nahr Ibrahim	3/1/1968
Alkhuder	Serena	20162480	Awkar	19/9/1989
Elam	Maria	20129520	Batroun	23/11/1962
Abi Chahine	Gaelle	20176549	Nahr Ibrahim	12/10/1954
Doumiati	Tony	20153398	Blat	4/9/1999
Youssef	John	20157591	Dorms	20/3/1948
Zarifeh	Marianne	20181254	Selaata	3/11/1994
Chayban	Tonia	20188294	Anfeh	14/10/1999
Al Rassi	Yara	20182619	Tripoli	24/1/1995
Zeina	Louis	20114295	Adma	13/7/1975
Issa	Romy	20143486	Tripoli	28/2/1964
Charbel	Ghady	20113121	Chekka	13/3/1953
Medawar	Marianne	20186101	Zouk Mikael	2/8/1969
Frem	Rimane	20144194	Dbayeh	14/3/1955
Abi Chahine	Joe	20147017	Anfeh	10/9/1992
Ghamrawi	Jad	20117637	Blat	18/2/1973
Chayban	Youmna	20187043	Byblos	19/12/1995
Frem	Yasmina	20156838	Blat	31/3/2000
El Haddad	Alexandro	20186087	Adma	2/12/1986
El Haddad	Maria	20131859	Tripoli	10/2/1961
Anastasiou Bountoktzi	Yasmina	20114282	Naccache	31/2/2000
El Teress	Joseph	20125698	Adma	5/3/1989
Daher	Louis	20124432	Batroun	20/7/1946
Ghamrawi	Jean	20126416	Amchit	2/6/1948
Al Soueity	Tony	20168181	Batroun	28/10/1997
Zarifeh	Jean	20110646	Awkar	1/3/1994
Alkhuder	Joseph	20158482	Zouk Mikael	20/11/1979
Samarani	Joseph	20175970	Dorms	2/8/1989
Al Soueity	Nour	20113876	Batroun	2/1/1956
Frem	Yasmina	20181605	Blat	22/1/1954
Abi Younes	Yasmine	20176503	Batroun	10/2/1957
Medawar	Marianne	20163961	Dbayeh	20/7/1986
Bou-Khalil	Marianne	20120803	Dbayeh	23/5/1950
Al Soueity	John	20168071	Byblos	22/4/1946
Hachem	Dennis	20121862	Zouk Mikael	2/2/1996
El-Alam	Yasmine	20119286	Byblos	13/3/1998
Zarifeh	Ryan	20153530	Adma	31/9/1997
Doumiati	Gaelle	20185224	Amchit	15/10/1960
Bou-Khalil	Francesca	20122841	Zouk Mosbeh	14/8/1960
Ishak	Farah	20167100	Sahel Alma	19/9/1976
Al Rassi	Ghady	20183484	Sahel Alma	2/2/1998
Matta	Alexandro	20111527	Amchit	3/10/1970
Al Hallak	Layla	20155525	Nahr Ibrahim	29/8/1954
Al Hallak	Ghady	20159922	Adma	28/2/1995
El Mouzawak	Joseph	20115640	Selaata	31/7/1954
El Teress	Tonia	20136758	Sahel Alma	20/5/1988
Assaf	Elisa	20170370	Zouk Mikael	27/2/1973
Kmeid	Jean	20129724	Byblos	10/6/1986
Al Hallak	Tony	20184957	Dorms	21/5/1964
El Teress	Gaelle	20123532	Awkar	30/5/1957
Elam	Jean	20182780	Chekka	14/3/1986
Elam	Tonia	20130964	Byblos	25/3/1956
El-Alam	Romy	20156630	Awkar	6/4/1988
Ghamrawi	Joseph	20149079	Blat	15/12/1996
Frem	Lamia	20140218	Sahel Alma	31/6/1972
El Teress	Frederick	20168011	Tripoli	26/9/1965
Abi Younes	Romy	20137421	Zouk Mosbeh	14/5/1985
Frem	Marilyne	20147474	Nahr Ibrahim	1/4/1958
Abou Younes	Yasmina	20175737	Zouk Mosbeh	8/7/1945
Abi Akl	Yara	20160577	Nahr Ibrahim	6/1/1996
Doumiati	Farah	20145446	Tripoli	16/1/1993
Al Soueity	Marianne	20116103	Amchit	23/3/1950
Al Hallak	Yasmina	20117421	Chekka	25/12/1958
Abi Chahine	Tonia	20116515	Nahr Ibrahim	31/2/1959
Yaacoub	Jad	20156973	Byblos	1/11/1958
Ghamrawi	Yara	20181492	Amchit	10/7/1967
Zarifeh	Francesca	20115535	Dbayeh	16/9/1985
Abou Younes	Rimane	20166555	Zouk Mikael	14/12/1981
Ghamrawi	John	20162212	Amchit	17/7/1968
Yaacoub	Mohamad	20147427	Anfeh	31/5/1999
Alkadri	Alexandro	20123038	Tripoli	20/4/1968
Matta	Dennis	20114276	Byblos	30/2/1948
Ishak	Youmna	20140640	Anfeh	28/4/1997
Medawar	Francesca	20170528	Dorms	3/9/1990
Kmeid	Joseph	20161374	Selaata	1/1/1954
El Teress	Gaelle	20145144	Tripoli	18/10/1958
El-Alam	Jad	20156106	Jounieh	2/4/1972
Alkhuder	Yara	20141533	Awkar	24/3/1973
Abi Chahine	Yara	20124203	Adma	11/8/1975
Hachem	Dennis	20112527	Nahr Ibrahim	4/5/1972
Abou Younes	Alexandro	20185931	Amchit	26/3/1970
Elam	Romy	20178641	Dbayeh	5/12/1977
Doumiati	Jean	20130602	Selaata	26/5/1983
Bou-Khalil	Joseph	20137517	Awkar	8/12/1949
Elam	Francesca	20171073	Dbayeh	6/1/1998
Abou Younes	Dennis	20143685	Byblos	26/9/1968
Frem	Layla	20152615	Batroun	13/5/1964
Slaiby	Marianne	20181482	Naccache	10/2/1982
Slaiby	Peter	20154022	Naccache	18/7/1993
Abi Younes	Frederick	20124271	Selaata	4/6/1951
Zarifeh	Jad	20120173	Blat	3/3/1971
Elam	Ramza	20171308	Zouk Mosbeh	25/9/1969
Al Soueity	Dennis	20177835	Blat	11/10/1993
Hachem	Francesca	20157048	Chekka	8/1/1948
Al Soueity	Alexandro	20159075	Selaata	29/4/1973
Frem	Alexandro	20123139	Selaata	12/5/1958
Samarani	Layla	20133259	Dorms	22/2/1955
Yaacoub	Joe	20110351	Selaata	16/11/1968
Abi Chahine	Ramza	20142354	Batroun	2/10/1993
Alkadri	Dennis	20154302	Anfeh	21/4/1994
Hachem	Marilyne	20121520	Blat	24/7/1949
Matta	Mohamad	20125216	Sahel Alma	6/6/1956
Slaiby	Layla	20152564	Anfeh	22/6/1957
Medawar	Ramza	20111295	Byblos	20/5/1985
Anastasiou Bountoktzi	Tonia	20112285	Selaata	20/4/1993
Al Soueity	Gaelle	20120308	Zouk Mikael	24/4/1990
Alkhuder	Ryan	20118756	Zouk Mikael	27/3/1982
Al Rassi	Layla	20134683	Amchit	11/4/1974
El Teress	Lea	20124931	Dorms	8/6/1994
El-Alam	Nour	20139156	Chekka	10/8/1947
El Mouzawak	Joseph	20160217	Adma	6/3/1989
Ishak	Layla	20114199	Selaata	7/11/1990
Haroun	Layla	20176447	Batroun	8/3/1986
El-Alam	Yasmina	20185050	Naccache	11/5/1976
Elam	Jad	20175657	Zouk Mosbeh	2/9/1966
Ghamrawi	Serena	20126246	Tripoli	30/2/1992
Charbel	Youmna	20157708	Anfeh	15/6/1978
Abi Akl	Louis	20182329	Naccache	6/2/1945
Daher	Serena	20184727	Amchit	6/8/1972
Kmeid	Yara	20127451	Amchit	21/8/1954
Al Hallak	Louis	20137556	Sahel Alma	4/10/1967
Zeina	Tonia	20122203	Anfeh	29/10/1947
Sfeir	Dennis	20129582	Zouk Mosbeh	14/8/1949
Anastasiou Bountoktzi	Leah	20151685	Byblos	23/3/1973
Charbel	Maria	20164197	Chekka	23/11/1965
Matta	Jad	20123508	Awkar	13/11/1955
Kmeid	Lamia	20166618	Adma	2/4/1985
Slaiby	Louis	20187882	Batroun	11/10/1972
Faour	Yara	20158934	Anfeh	4/10/1996
Abou Younes	Peter	20117689	Tripoli	13/2/1986
Al Hallak	Joseph	20111360	Byblos	11/4/1958
Sfeir	Jad	20159633	Awkar	16/11/1989
Haroun	Gaelle	20129463	Dorms	2/8/1971
Slaiby	Ryan	20133757	Dorms	24/4/1998
Daher	Jean	20150023	Dbayeh	6/5/1975
Kmeid	Yara	20153640	Dorms	30/1/1946
Kmeid	Yasmina	20141158	Blat	27/12/1953
El Teress	Louis	20147865	Naccache	2/1/1959
Zarifeh	Jean	20118490	Dbayeh	31/8/1976
Ishak	John	20182946	Jounieh	7/4/1990
Rizk	Louis	20128613	Tripoli	10/1/1950
Bou-Khalil	Tonia	20150552	Amchit	2/3/1998
Elam	Louis	20157699	Zouk Mosbeh	19/12/1979
Bou-Khalil	Louis	20140220	Nahr Ibrahim	26/2/1993
Zeina	Frederick	20160403	Blat	11/9/1949
Abi Akl	Farah	20177597	Blat	11/6/1969
El Haddad	Youmna	20158514	Naccache	14/3/1968
Medawar	Serena	20166962	Byblos	19/4/1959
Elam	Dennis	20180837	Dbayeh	5/2/1998
Kmeid	Yara	20189807	Chekka	16/12/1950
Ghamrawi	Marilyne	20159662	Byblos	1/3/1947
Al Hallak	Mohamad	20189105	Selaata	6/3/2000
Abi Chahine	Yasmine	20144470	Naccache	30/10/1985
Abou Younes	Layla	20132032	Zouk Mikael	5/9/1984
El Mouzawak	Tonia	20160849	Awkar	2/2/1971
Zeina	Francesca	20178937	Awkar	6/12/1982
Matta	John	20115623	Zouk Mosbeh	23/7/1993
Al Soueity	Alexandro	20112062	Jounieh	16/5/1953
Kmeid	Yasmina	20143420	Chekka	18/11/2000
Medawar	Louis	20134673	Dbayeh	2/5/1995
El Haddad	Mohamad	20163492	Byblos	13/3/1959
Frem	Tony	20116005	Adma	20/2/1983
El Teress	Youmna	20111450	Batroun	18/8/1947
Abi Chahine	Lea	20146374	Awkar	8/8/1995
Bou-Khalil	Lamia	20181989	Zouk Mikael	21/10/1994
Sfeir	Maria	20124494	Zouk Mosbeh	20/9/1962
Al Rassi	Ramza	20129250	Naccache	23/10/1952
Alkhuder	Layla	20125014	Byblos	8/11/1953
Ishak	Layla	20136097	Anfeh	18/7/1953
Haroun	Yasmine	20172188	Zouk Mosbeh	3/6/1975
Ishak	Ramza	20170275	Tripoli	22/8/1959
Al Hallak	Elisa	20174930	Awkar	22/12/1973
Ghamrawi	Rimane	20136544	Awkar	30/3/1948
Elam	Frederick	20184160	Naccache	25/8/1986
El Teress	Yara	20186997	Anfeh	20/3/1958
Abi Chahine	Louis	20122383	Anfeh	9/6/1959
Alkadri	Ryan	20154406	Zouk Mikael	7/11/1974
Doumiati	Rimane	20133174	Blat	21/3/1953
El-Alam	Layla	20181397	Anfeh	21/4/1961
Zeina	Frederick	20139095	Chekka	29/8/1978
Rizk	Youmna	20172874	Zouk Mosbeh	10/11/1986
Frem	Ramza	20188026	Sahel Alma	6/2/1964
Doumiati	Sarah	20132341	Tripoli	3/6/1957
Elam	Tonia	20169781	Amchit	11/8/1985
Ishak	Christopher	20165021	Blat	25/11/1967
Elam	Romy	20157352	Nahr Ibrahim	22/1/1990
Zarifeh	Jad	20151748	Awkar	7/2/1998
El Teress	John	20173720	Zouk Mosbeh	9/6/1974
Al Soueity	Serena	20151172	Dorms	29/10/1959
Issa	Rimane	20189749	Dbayeh	12/5/1949
Sfeir	Layla	20121874	Awkar	30/5/1977
Abou Younes	Jad	20175595	Batroun	13/5/1983
El Teress	Tonia	20146138	Selaata	5/4/2000
Matta	Yasmine	20117028	Adma	28/4/1993
Matta	Alexandro	20169127	Byblos	2/5/1993
El-Alam	Yara	20173315	Dorms	5/12/1998
Alkhuder	Mohamad	20159789	Nahr Ibrahim	8/1/1993
Rizk	Marianne	20143249	Byblos	24/7/1972
Bou-Khalil	Peter	20149162	Adma	14/10/1996
Youssef	Leah	20183438	Naccache	22/3/1969
Kmeid	Yasmine	20110651	Sahel Alma	26/5/1964
Haroun	Nour	20149850	Batroun	7/10/1993
Youssef	Dennis	20167970	Naccache	22/4/1960
Frem	Maria	20142387	Awkar	19/4/1969
Samarani	Tonia	20165975	Zouk Mosbeh	12/10/1997
Chayban	Romy	20118723	Sahel Alma	13/4/1996
El Mouzawak	Joseph	20158111	Tripoli	30/2/1954
Medawar	Marilyne	20136783	Anfeh	13/8/1961
Youssef	Mohamad	20118623	Dorms	14/7/1949
Abou Younes	Tony	20125589	Byblos	27/2/1988
Bou-Khalil	John	20127161	Blat	24/6/1964
Frem	Sarah	20157826	Awkar	8/5/1959
Frem	Sarah	20124497	Zouk Mikael	6/9/1950
El-Alam	Alexandro	20148444	Naccache	4/3/1998
Matta	Francesca	20114696	Byblos	19/10/1999
Abi Akl	Joe	20175521	Adma	8/3/1965
Abou Younes	Yasmina	20146716	Zouk Mikael	4/7/1949
Rizk	Ahed	20167915	Anfeh	14/2/1994
El Haddad	Maria	20183638	Naccache	6/3/1979
El-Alam	John	20119260	Zouk Mikael	11/3/1992
Elam	Peter	20122431	Amchit	24/4/1959
Matta	Ramza	20174934	Amchit	6/12/2000
Doumiati	Frederick	20182741	Awkar	15/1/1987
El Haddad	Sarah	20179897	Sahel Alma	14/11/1946
Youssef	Yasmine	20133264	Anfeh	1/12/1954
Haroun	Maria	20130404	Nahr Ibrahim	18/3/1997
Abi Younes	Dennis	20126989	Zouk Mosbeh	11/5/1948
Frem	Farah	20151953	Zouk Mosbeh	6/10/1964
Matta	Sarah	20146808	Byblos	26/2/1961
El Haddad	Layla	20160168	Naccache	14/7/1962
Doumiati	Ramza	20112716	Jounieh	25/1/1954
Ishak	Yara	20153191	Jounieh	5/5/1979
Matta	Romy	20189917	Anfeh	13/1/1999
Zarifeh	Layla	20118795	Sahel Alma	6/9/2000
Frem	Ghady	20181853	Chekka	1/5/1962
Matta	Alexandro	20133213	Awkar	19/5/1945
Samarani	Yasmine	20150721	Nahr Ibrahim	30/1/1949
Frem	Serena	20112710	Byblos	2/12/1991
Faour	Jean	20144164	Adma	7/2/1980
Daher	Frederick	20150620	Dorms	1/11/1953
Ghamrawi	Joseph	20174629	Dorms	23/2/1953
Abi Chahine	Ryan	20137739	Blat	11/6/1946
Haroun	Jad	20181030	Adma	23/9/1979
Zeina	Marilyne	20121876	Jounieh	25/5/1951
Al Soueity	Lamia	20130963	Nahr Ibrahim	28/9/1955
Abi Younes	Peter	20132206	Nahr Ibrahim	4/8/1975
El Teress	Frederick	20187136	Chekka	10/3/1975
Frem	Dennis	20188496	Nahr Ibrahim	31/3/1982
Alkadri	Ryan	20159525	Byblos	12/4/1982
Yaacoub	Jad	20110538	Awkar	24/5/2000
Slaiby	Ryan	20128663	Sahel Alma	8/7/1954
Yaacoub	Mohamad	20137249	Zouk Mosbeh	15/6/1975
Yaacoub	Dennis	20152536	Chekka	26/8/1954
Ghamrawi	Gaelle	20180042	Dorms	28/8/1946
Assaf	Jean	20113631	Adma	9/8/1954
Charbel	Yasmine	20176066	Adma	13/2/1970
Yaacoub	Ghady	20134769	Chekka	2/3/1989
Zarifeh	Christopher	20173986	Jounieh	7/12/1980
Daher	Marianne	20152537	Dorms	21/1/1996
Medawar	Rimane	20182353	Batroun	23/4/1979
Frem	Dennis	20154700	Nahr Ibrahim	21/6/1960
Anastasiou Bountoktzi	Farah	20154651	Zouk Mosbeh	15/12/1969
Abi Akl	Ahed	20166448	Zouk Mosbeh	10/9/1999
El Mouzawak	Tonia	20167275	Dorms	30/11/1950
Anastasiou Bountoktzi	Louis	20130815	Batroun	7/2/1991
Sfeir	Elisa	20136846	Sahel Alma	31/10/1995
Charbel	Jad	20132101	Selaata	15/5/1974
Daher	Jean	20144039	Dorms	29/7/1972
Abi Akl	Nour	20135750	Batroun	27/3/1957
El Mouzawak	Louis	20188253	Nahr Ibrahim	1/9/1997
Chayban	Joe	20127840	Zouk Mikael	6/11/1955
El-Alam	Frederick	20170467	Blat	10/8/1991
Sfeir	Peter	20127902	Dorms	27/11/1953
Yaacoub	Louis	20164056	Amchit	19/8/1969
Assaf	Marianne	20151814	Batroun	8/10/1993
Assaf	Yasmine	20113730	Anfeh	29/5/1960
Elam	Louis	20184731	Blat	24/8/1991
Ghamrawi	Jean	20120233	Awkar	7/10/1994
Medawar	Lamia	20122148	Dbayeh	29/1/1996
Frem	Romy	20181340	Nahr Ibrahim	8/9/1974
Zarifeh	Rouba	20182196	Nahr Ibrahim	30/9/1954
